KINVENT Physio 2.17.3,Devices: ,P126936 (FW 3.016),P126695 (FW 3.016)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-40.933
Lateral Mean Cop Position (mm),4.355
Longitudinal Standard Deviation (mm),10.014
Lateral Standard Deviation (mm),8.497
Ellipse Surface (mm²),1578.395
Total Displacement (mm),3799.898
Total Displacement AP (mm),2349.621
Total Displacement ML (mm),2568.208
Mean Velocity (mm/s),63.252
Mean Velocity AP (mm/s),39.111
Mean Velocity ML (mm/s),42.749
Longitudinal Amplitude (mm/s),59.808
Lateral Amplitude (mm/s),40.181
Amplitude Ratio,0.672
Phase Plane AP (mm),54.535
Phase Plane ML (mm),42.413
Max Distance AP (mm),74.865
Max Distance ML (mm),27.103
,Heel,Tip
Weight Distribution (%),64.0,36.0

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
38.51610000002384,20.404408407941943,26.829890061448964,17.975642494733478,13.183490689907368,,0.5868,0.5517,
38.52,20.393255302823960,26.822597776168166,17.959810618406657,13.157840383257732,,0.5870,0.5518,
38.524,20.367692386200389,26.805319804100606,17.941685966576294,13.129421266956241,,0.5871,0.5519,
38.528,20.330728289901735,26.780467432848184,17.921638284538187,13.097100305600463,,0.5872,0.5521,
38.532,20.284074898163986,26.754628708292138,17.901830604505989,13.058025397102989,,0.5873,0.5524,
38.536,20.227933184635738,26.735802351986528,17.883527204205858,13.009317089113445,,0.5874,0.5528,
38.54,20.165400363619177,26.725289561012922,17.868884014423124,12.952370207937271,,0.5876,0.5533,
38.544,20.099860226604527,26.722886796056020,17.857472200286118,12.888060199864523,,0.5878,0.5540,
38.548,20.032828135882390,26.732047551329508,17.846476610749448,12.814964275916140,,0.5881,0.5547,
38.552,19.966588228013414,26.752595099606012,17.835797299637932,12.735630073610263,,0.5885,0.5556,
38.556,19.901322936053994,26.781719093260907,17.828323366337582,12.654102398735834,,0.5889,0.5564,
38.56,19.835034692504941,26.817301548110940,17.826765953838361,12.572942154054321,,0.5893,0.5574,
38.564,19.769364234133466,26.856552935989072,17.830428237575024,12.495147435776044,,0.5897,0.5583,
38.568,19.707485766721980,26.898320484290750,17.837604335937357,12.422408358715323,,0.5900,0.5592,
38.572,19.649338413159846,26.943882524108986,17.846897068378020,12.353455274853944,,0.5904,0.5602,
38.576,19.593490558831341,26.994311910198689,17.855525084492200,12.286160448874494,,0.5908,0.5611,
38.58,19.541104892601474,27.048934440610786,17.862784358261937,12.220513334363931,,0.5912,0.5620,
38.584,19.493170447353975,27.108195710139650,17.870691936907846,12.157636157427749,,0.5916,0.5628,
38.588,19.448365514656039,27.173468406106700,17.880579340150003,12.098108001148582,,0.5920,0.5637,
38.592,19.406989622680623,27.242318371634465,17.892424160434647,12.042537040966938,,0.5924,0.5646,
38.596,19.370523075789286,27.312546451272109,17.906812201151979,11.990020460387587,,0.5928,0.5654,
38.60010000002384,19.340084544515172,27.384433563948203,17.924089311428386,11.938641807210161,,0.5932,0.5662,
38.60410000002384,19.316126357456909,27.456666489528484,17.942377445824704,11.889075831392702,,0.5936,0.5669,
38.60810000002384,19.296999179164906,27.529424153244811,17.961837596670925,11.843765912381265,,0.5940,0.5677,
38.612100000023844,19.280844666300595,27.603945752281803,17.984799232394764,11.803286728996222,,0.5944,0.5683,
38.61610000002384,19.267894679580301,27.677269784901711,18.009302165972542,11.766625068549949,,0.5948,0.5690,
38.62010000002384,19.259363970475690,27.746624943569461,18.031969368436179,11.734321320839431,,0.5951,0.5696,
38.624100000023844,19.256296270575533,27.815050333091772,18.052923172166594,11.706767289707543,,0.5954,0.5701,
38.62810000002384,19.258474039943085,27.886395098101893,18.073246922803044,11.681942919702145,,0.5957,0.5706,
38.63210000002384,19.263659020711927,27.958428322079769,18.093738951421901,11.658954863055435,,0.5961,0.5710,
38.636100000023845,19.269986974544722,28.025723298332142,18.115819620471470,11.639820930774476,,0.5964,0.5714,
38.64010000002384,19.276831012660303,28.084870076721650,18.139539976743205,11.626582360734776,,0.5966,0.5718,
38.64410000002384,19.283352354759877,28.133771621939388,18.161755804753987,11.618978227299902,,0.5967,0.5720,
38.648100000023845,19.291046133153536,28.171299393476222,18.179140405673422,11.615643050629233,,0.5968,0.5722,
38.65210000002384,19.303135024952198,28.198120242701336,18.189910822153390,11.615940989770380,,0.5969,0.5723,
38.65610000002384,19.320158636839491,28.214688254543379,18.191873626336466,11.619419529609644,,0.5970,0.5722,
38.66010000002384,19.343234554979031,28.219851421156449,18.183569688217709,11.626039844398189,,0.5972,0.5721,
38.66410000002384,19.374435292769384,28.212689560868142,18.165211703559336,11.637109052648576,,0.5973,0.5717,
38.66810000002384,19.411704463958220,28.193885089497240,18.137610616557360,11.653488089608022,,0.5975,0.5713,
38.67210000002384,19.452785745624134,28.164535338529181,18.103070555418981,11.675487645053995,,0.5976,0.5707,
38.676100000023844,19.499240720528679,28.124279088196666,18.062267924975391,11.704991780773170,,0.5977,0.5699,
38.68,19.553874299552984,28.072114530312515,18.013753348246848,11.743651971977410,,0.5978,0.5690,
38.684,19.617928351107203,28.010096802366927,17.959357280239757,11.789697010356948,,0.5978,0.5680,
38.688,19.691458069826158,27.939937710523800,17.900034962444003,11.843133546074302,,0.5979,0.5668,
38.692,19.773860284667904,27.859513271904085,17.835240284095654,11.906990503754395,,0.5979,0.5654,
38.696,19.862006248390514,27.768041747641515,17.768511831552665,11.979632347233805,,0.5978,0.5639,
38.7,19.954026062762992,27.666468439757892,17.701946128312940,12.059588224994133,,0.5977,0.5623,
38.704,20.050554635724744,27.555892479986195,17.635293674036006,12.148439144782159,,0.5975,0.5606,
38.708,20.149678320620023,27.439372110671215,17.570830268429273,12.244343278230824,,0.5972,0.5589,
38.712,20.248616591755852,27.320406105039400,17.509121794230573,12.344999007215245,,0.5969,0.5571,
38.716,20.345702340531382,27.201858548004441,17.448866535076995,12.449231926300747,,0.5965,0.5553,
38.72,20.438709985307650,27.086363947603932,17.392423232843210,12.554277948897667,,0.5961,0.5536,
38.724,20.525789524750696,26.975878465376560,17.343155838138188,12.657511233967927,,0.5956,0.5519,
38.728,20.607692409027909,26.870760946476732,17.300112558945145,12.758459501080168,,0.5951,0.5503,
38.732,20.686831685868320,26.769891704459788,17.260558916179917,12.856969476462652,,0.5946,0.5488,
38.736,20.762572027083436,26.673786308024269,17.223776806338190,12.951480177746870,,0.5942,0.5474,
38.74,20.832835742753197,26.582427766153657,17.190466351162918,13.041349880757686,,0.5937,0.5461,
38.744,20.897887784356044,26.494488352591432,17.161984145173118,13.127085590725159,,0.5932,0.5448,
38.748,20.957318643239212,26.411137527552512,17.138699673907418,13.207649654400129,,0.5927,0.5436,
38.752,21.010553675270312,26.333756159670848,17.120836399159508,13.281973677409303,,0.5923,0.5426,
38.756,21.058475706002216,26.262530940420234,17.108809790677764,13.351785369433834,,0.5918,0.5416,
38.76010000002384,21.101163254944822,26.197480347247485,17.100915046785019,13.418739506126276,,0.5913,0.5408,
38.764100000023845,21.138482004852989,26.137104602252659,17.094845590040649,13.483621857732309,,0.5908,0.5400,
38.76810000002384,21.170308071918083,26.079606618381550,17.090555230876753,13.546528962807276,,0.5903,0.5392,
38.77210000002384,21.195841202219640,26.025694004213566,17.088041057859861,13.604947659788948,,0.5898,0.5385,
38.776100000023845,21.215767688392237,25.976643817179237,17.085102581719394,13.657324649354029,,0.5894,0.5380,
38.78010000002384,21.232272870795864,25.932841056902930,17.080699374896696,13.704419749847489,,0.5890,0.5374,
38.78410000002384,21.246423565572353,25.894474226389185,17.075876711957982,13.746706089996339,,0.5886,0.5370,
38.78810000002384,21.258345195793368,25.860954231113361,17.072201820933202,13.784086370489817,,0.5883,0.5366,
38.792100000023844,21.267457150777496,25.830110027021384,17.070529335700659,13.816735110043499,,0.5880,0.5362,
38.79610000002384,21.271533545057885,25.798450228309662,17.070490192418607,13.845198883884660,,0.5877,0.5359,
38.80010000002384,21.268458099305384,25.763520873695995,17.072353175819131,13.869800748769590,,0.5874,0.5357,
38.804100000023844,21.258602310755290,25.724855343600396,17.076025955855101,13.891392709707345,,0.5870,0.5355,
38.80810000002384,21.243434853981647,25.683453934542914,17.080445896508433,13.910488755004211,,0.5866,0.5353,
38.81210000002384,21.223244385594942,25.641183930225978,17.085653200865785,13.926783076906128,,0.5862,0.5351,
38.816100000023845,21.198753820166971,25.598330219555582,17.091384031366470,13.940703854797682,,0.5858,0.5350,
38.82010000002384,21.171632788208619,25.553509616856385,17.096421001706936,13.952737072037051,,0.5853,0.5350,
38.82410000002384,21.142824197576754,25.507191379887473,17.101163471066158,13.962933754246723,,0.5849,0.5349,
38.828100000023845,21.112573901570421,25.461597103578541,17.106811967890273,13.971982900121930,,0.5845,0.5348,
38.83210000002384,21.081229396036484,25.418186956864574,17.112955840441160,13.980628575525877,,0.5841,0.5348,
38.83610000002384,21.049360767523666,25.377864172148481,17.118299772912930,13.988291331490151,,0.5837,0.5348,
38.84,21.016525093068324,25.341858418306828,17.121835851123890,13.994256466184707,,0.5833,0.5348,
38.844,20.981824872534908,25.309992372120774,17.124481839758630,13.998487939411129,,0.5830,0.5348,
38.848,20.946546320185085,25.281097843966421,17.128541101906045,14.000393110625494,,0.5826,0.5349,
38.852,20.913139844199303,25.255651047436924,17.134945298764116,13.999317567483702,,0.5823,0.5349,
38.856,20.881224906848697,25.234813231081279,17.143041333151078,13.996139469543724,,0.5821,0.5351,
38.86,20.848407165410769,25.219760000929234,17.151509831289488,13.991786418805907,,0.5818,0.5352,
38.864,20.814707302643804,25.211169134867738,17.160203950405077,13.985726172581304,,0.5816,0.5354,
38.868,20.782735892754189,25.208192059139314,17.171662234168039,13.977626732198257,,0.5815,0.5357,
38.872,20.753416838523322,25.209009278452655,17.188396733328450,13.967184036499694,,0.5813,0.5360,
38.876,20.724944183443412,25.212334909617102,17.209586665604405,13.953921022117610,,0.5811,0.5363,
38.880100000023845,20.695420662237581,25.217881110361063,17.232552012610441,13.937949614465047,,0.5810,0.5366,
38.88410000002384,20.664113951333899,25.225743001655978,17.255152674219588,13.920324547168445,,0.5808,0.5370,
38.88810000002384,20.632973736738059,25.236406865774491,17.276291948346262,13.903186490868174,,0.5807,0.5374,
38.892100000023845,20.604511561812796,25.249847977235440,17.295597422248193,13.886339504625882,,0.5806,0.5378,
38.89610000002384,20.578574878435653,25.265900179628606,17.314231979025188,13.868260301077001,,0.5806,0.5381,
38.90010000002384,20.554567488518661,25.284926674684719,17.333323258952433,13.850493083114884,,0.5806,0.5385,
38.90410000002384,20.532649533045490,25.307232346580747,17.351011579254539,13.834224098104245,,0.5806,0.5389,
38.90810000002384,20.513758516705465,25.333758506976324,17.367277627367304,13.817576768833783,,0.5806,0.5393,
38.91210000002384,20.498036496466234,25.365239008886448,17.385367660579625,13.799762446800971,,0.5807,0.5396,
38.91610000002384,20.482752849505722,25.401459076108040,17.406657555483214,13.781705250797787,,0.5807,0.5400,
38.920100000023844,20.466011369871730,25.443575607218722,17.430232579956893,13.760957690794525,,0.5808,0.5405,
38.92410000002384,20.448993540844473,25.493885752140450,17.454562172308279,13.733209667579498,,0.5810,0.5411,
38.92810000002384,20.433176983884291,25.552895884288333,17.479074381752710,13.698973860004907,,0.5813,0.5417,
38.932100000023844,20.417712222533289,25.621850898413815,17.505539210995686,13.659932296155839,,0.5816,0.5423,
38.93610000002384,20.400450321194320,25.703697098011851,17.536440935265787,13.613804668260093,,0.5820,0.5431,
38.94010000002384,20.380881714794853,25.796926803371406,17.571510877231056,13.559268148405653,,0.5824,0.5441,
38.944100000023845,20.359172050278985,25.897260851722422,17.609196391616820,13.497811885867353,,0.5829,0.5451,
38.94810000002384,20.331301467927162,26.006137656462720,17.649178256559182,13.427844270315639,,0.5835,0.5462,
38.95210000002384,20.291598368277722,26.127080036843687,17.690900098419746,13.344857228694455,,0.5841,0.5475,
38.956100000023845,20.241182935754377,26.257340595712741,17.734148108383614,13.248627012017401,,0.5848,0.5490,
38.96,20.182749841152024,26.398174359832360,17.780587539690664,13.140284110272642,,0.5856,0.5506,
38.964,20.114792805637375,26.556578163626341,17.832028523951081,13.018690759495323,,0.5864,0.5524,
38.968,20.037175663402952,26.729610672597769,17.887924752282306,12.885331340741427,,0.5873,0.5545,
38.972,19.949076372582152,26.911204840594742,17.945986380016407,12.740138202390748,,0.5883,0.5567,
38.976,19.848723640839019,27.100652655301456,18.005413151475615,12.582255182726719,,0.5893,0.5591,
38.98,19.738978977885139,27.293755840902165,18.066799659832387,12.419338351973114,,0.5904,0.5615,
38.984,19.622008729257004,27.485754040927660,18.132534092522405,12.259822691864455,,0.5913,0.5640,
38.988,19.497000665602439,27.675401005127025,18.206403712028894,12.106706786193495,,0.5921,0.5666,
38.992,19.366097302012285,27.857917717513306,18.287237316862516,11.963344803451850,,0.5928,0.5691,
38.996,19.234696022937939,28.025968459958300,18.370438794504977,11.832818408456045,,0.5932,0.5715,
39,19.104300386450042,28.176986424752908,18.456518144240157,11.714583606940391,,0.5935,0.5738,
39.004,18.971992634233931,28.311634243347861,18.548340060885248,11.607855802370398,,0.5936,0.5759,
39.008,18.839142654461231,28.428290208200377,18.643044383872720,11.516247291554389,,0.5936,0.5780,
39.012,18.707390363435088,28.528914845145962,18.739592057506499,11.440312711524694,,0.5933,0.5799,
39.016,18.576425290005723,28.619839766373033,18.841667102116663,11.375142452189479,,0.5929,0.5817,
39.02,18.450300815308630,28.702590751828549,18.946948709846239,11.318593937766055,,0.5924,0.5834,
39.024,18.330935288937624,28.779073581845232,19.052437269367047,11.269259512517104,,0.5918,0.5851,
39.028,18.216752876045412,28.854922912470130,19.159669793085051,11.225015128409609,,0.5912,0.5866,
39.032,18.109000864240805,28.930916416997686,19.267023526919285,11.184506058883324,,0.5906,0.5881,
39.036,18.007065087380610,29.004758447180397,19.373457597681224,11.145851683350600,,0.5901,0.5896,
39.04010000002384,17.907161690865316,29.076299342899137,19.481319148479859,11.108970033370070,,0.5895,0.5910,
39.04410000002384,17.808612765541142,29.145979396869340,19.588187751333457,11.075043097959080,,0.5889,0.5924,
39.048100000023844,17.713365614562747,29.212958458034620,19.689252134685120,11.043905353570876,,0.5883,0.5937,
39.05210000002384,17.623109304906997,29.276791222627367,19.785784063621630,11.014445093088039,,0.5877,0.5950,
39.05610000002384,17.538482184009478,29.337732299740594,19.881885114182374,10.985145897580658,,0.5872,0.5962,
39.060100000023844,17.458247279809452,29.393814685270264,19.977344191637673,10.955724133841237,,0.5867,0.5973,
39.06410000002384,17.379571699513928,29.444252093170924,20.070984963840736,10.928596259783834,,0.5861,0.5984,
39.06810000002384,17.301646938413626,29.490374898687076,20.163101660038755,10.905868855486059,,0.5855,0.5995,
39.072100000023845,17.226552934753180,29.531809969139513,20.252238452838746,10.886410880034820,,0.5849,0.6005,
39.07610000002384,17.154273303954838,29.568669139673919,20.337260265029567,10.868106514580877,,0.5843,0.6014,
39.08010000002384,17.082911889194122,29.601678772261678,20.418479722927991,10.850022673638236,,0.5837,0.6024,
39.084100000023845,17.012532867585374,29.631052047432817,20.495544764446684,10.832190822636651,,0.5832,0.6032,
39.08810000002384,16.943775870673264,29.656802965111190,20.568721741021228,10.815204360147606,,0.5826,0.6041,
39.09210000002384,16.876701603356160,29.678812898693707,20.637778168525436,10.799644467620370,,0.5821,0.6049,
39.09610000002384,16.812481432303699,29.699515017719232,20.700339499388910,10.785721264967695,,0.5816,0.6056,
39.10010000002384,16.753004688492279,29.721097483537577,20.755820961000854,10.772536378796332,,0.5811,0.6063,
39.10410000002384,16.699142888244516,29.741959463225811,20.805609400904672,10.758375894180054,,0.5808,0.6069,
39.10810000002384,16.650073211914904,29.760043001114248,20.849189118206993,10.742392577727237,,0.5804,0.6075,
39.112100000023844,16.604656950023113,29.775415655026109,20.885307962056025,10.725165770077762,,0.5802,0.6081,
39.11610000002384,16.562476080408011,29.789488802025026,20.914853094262906,10.707380015872094,,0.5800,0.6086,
39.12,16.523995875727863,29.803531388997605,20.939433874244916,10.688614026947562,,0.5798,0.6090,
39.124,16.489864590209834,29.817276104050176,20.959383501021030,10.669533757745661,,0.5797,0.6095,
39.128,16.459281035030919,29.828446406509798,20.973415798123927,10.650200132317075,,0.5797,0.6099,
39.132,16.431630371188877,29.834586760628731,20.979985282089039,10.628260942475837,,0.5797,0.6102,
39.136,16.408390362289438,29.836631412853947,20.980268706648594,10.605162652836292,,0.5798,0.6105,
39.14,16.390091923409788,29.836803301863643,20.975978570561789,10.585371311504623,,0.5798,0.6107,
39.144,16.374508974389155,29.834386429465805,20.966219419984263,10.569191852911963,,0.5799,0.6109,
39.148,16.359912973381327,29.827801995187329,20.949612897685707,10.553225415879391,,0.5800,0.6110,
39.152,16.346841777798453,29.816066887166492,20.925869511614064,10.536409442160718,,0.5802,0.6110,
39.156,16.336404706235676,29.800415444077093,20.895075903524386,10.520762315236524,,0.5804,0.6110,
39.16010000002384,16.329221225672406,29.784358521999856,20.857742633412649,10.506928868086952,,0.5806,0.6110,
39.16410000002384,16.326390602090612,29.768748644828943,20.815993700440423,10.494002438476418,,0.5809,0.6109,
39.16810000002384,16.330940268215585,29.753089481909992,20.771211447242294,10.482356185478123,,0.5812,0.6108,
39.17210000002384,16.345228107558011,29.738549780941060,20.723580976952203,10.472305651817415,,0.5816,0.6105,
39.176100000023844,16.367711164952954,29.726146079604042,20.674697012379074,10.462834725690845,,0.5820,0.6103,
39.18010000002384,16.395409074875101,29.716470461933017,20.626110256548628,10.455193456210242,,0.5824,0.6099,
39.18410000002384,16.426173752356860,29.707895671781728,20.578740018845011,10.452448399652738,,0.5829,0.6096,
39.188100000023844,16.459123108870479,29.696678264575425,20.533043498433173,10.454656349488040,,0.5833,0.6092,
39.19210000002384,16.492597211711814,29.681322192313520,20.487364006537945,10.458796059248897,,0.5836,0.6088,
39.19610000002384,16.523295865535932,29.663358195606822,20.440819991328311,10.462611000576279,,0.5839,0.6083,
39.200100000023845,16.550780246574440,29.645221564122711,20.395422517651856,10.465817479124560,,0.5843,0.6079,
39.20410000002384,16.577960632717595,29.628134755856795,20.352378716124889,10.468362109797237,,0.5846,0.6076,
39.20810000002384,16.606824271674068,29.611158632339805,20.312393812987995,10.470412884281114,,0.5849,0.6072,
39.212100000023845,16.636584420845082,29.593400274432465,20.275549291476398,10.473006406560449,,0.5852,0.6068,
39.21610000002384,16.665234260558126,29.576519303651963,20.238927848675491,10.477425533804015,,0.5854,0.6064,
39.22010000002384,16.692068812447989,29.562783707456617,20.200357116536750,10.483074846855985,,0.5857,0.6061,
39.22410000002384,16.718017375076926,29.552286314578922,20.161075103935936,10.487272349864217,,0.5860,0.6057,
39.228100000023844,16.743430467825199,29.543916394845215,20.123023108294873,10.488399782960267,,0.5863,0.6054,
39.23210000002384,16.769806213983180,29.537869581699365,20.086529718294884,10.487286396169045,,0.5867,0.6051,
39.23610000002384,16.800177534554717,29.535598635289489,20.050686874818830,10.485503852687664,,0.5870,0.6048,
39.24,16.834386155506252,29.537576822297474,20.015176921641704,10.482794127185528,,0.5874,0.6045,
39.244,16.871033218833404,29.544226111032177,19.980915315651039,10.478911873891469,,0.5879,0.6042,
39.248,16.910055394440967,29.557193311519335,19.948799284948301,10.474925788520212,,0.5883,0.6039,
39.252,16.950168822016479,29.577105363052986,19.918039777408062,10.471683275133167,,0.5888,0.6037,
39.256,16.990659418692260,29.602590398949634,19.887447540403045,10.468600048415720,,0.5893,0.6034,
39.26,17.031519055242690,29.630765702304771,19.857247415013006,10.462928628111095,,0.5899,0.6032,
39.264,17.070101988321731,29.659031584398676,19.827044368188382,10.453184073331588,,0.5904,0.6030,
39.268,17.103925269961202,29.687852635558478,19.795774976078313,10.440379090853202,,0.5910,0.6029,
39.272,17.132633474293367,29.719708808506940,19.763879548298029,10.425540633949641,,0.5916,0.6028,
39.276,17.156448125731352,29.754730842830561,19.732104671695097,10.408416100269752,,0.5922,0.6028,
39.28,17.176233742027261,29.789697521077454,19.700290737289180,10.388566250028088,,0.5927,0.6028,
39.284,17.193529210252535,29.822535710728427,19.667409653507036,10.366367965196911,,0.5933,0.6028,
39.288,17.209837039577145,29.853667270381507,19.632640283076299,10.342942896889134,,0.5939,0.6029,
39.292,17.226093260370249,29.883297467648344,19.597456885710265,10.320988278357735,,0.5945,0.6029,
39.296,17.242376194464555,29.911632698173140,19.564198868462398,10.300687392512796,,0.5950,0.6029,
39.3,17.258043857279688,29.938312412521462,19.533677367252295,10.279019113774510,,0.5956,0.6029,
39.304,17.273842452122274,29.962161751547971,19.504778525743145,10.256852757690510,,0.5961,0.6029,
39.308,17.292871746766046,29.985777483603641,19.476411722439995,10.236995121839996,,0.5966,0.6029,
39.312,17.317862431993497,30.014440799926355,19.448852711790749,10.219758641257098,,0.5971,0.6029,
39.316,17.348025221985658,30.049815655087389,19.422541050952859,10.205539668434472,,0.5977,0.6028,
39.32010000002384,17.380344699924969,30.090288902110515,19.398258847119720,10.194443198816941,,0.5982,0.6027,
39.32410000002384,17.414444337241203,30.134371080412990,19.376727672285547,10.185936994838141,,0.5988,0.6026,
39.328100000023845,17.452030638041109,30.182243194219630,19.357786328245190,10.180192861463743,,0.5993,0.6026,
39.33210000002384,17.492233718863865,30.234123081299149,19.340570526093160,10.175874278731058,,0.5998,0.6025,
39.33610000002384,17.532577348484367,30.288223027030050,19.323041116361754,10.170793266273197,,0.6004,0.6024,
39.34010000002384,17.572344060287570,30.342290708469783,19.303662678410774,10.164372229616053,,0.6009,0.6023,
39.34410000002384,17.612349722746206,30.394804734498951,19.282909252766217,10.157307204168125,,0.6015,0.6022,
39.34810000002384,17.653750315383370,30.443713601977088,19.261277457354133,10.150728512230614,,0.6021,0.6021,
39.35210000002384,17.697158508608140,30.486959105815217,19.239131698277575,10.145050354116050,,0.6026,0.6019,
39.356100000023844,17.741437461001127,30.524972956788634,19.216470767099786,10.140326786153754,,0.6031,0.6017,
39.36010000002384,17.785419916824544,30.558271606722631,19.191895055804352,10.137731085188364,,0.6036,0.6015,
39.36410000002384,17.829876317001073,30.585157774854903,19.164807361314672,10.138719085564958,,0.6041,0.6012,
39.368100000023844,17.874201230883799,30.604660478900861,19.135922098417986,10.142708332307791,,0.6046,0.6009,
39.37210000002384,17.915463113566702,30.618478787416208,19.106265199328536,10.148422743999403,,0.6049,0.6006,
39.37610000002384,17.953422416735904,30.628407164509227,19.076839658200740,10.155550839617149,,0.6053,0.6003,
39.380100000023845,17.989902986318739,30.635022777381991,19.047781644113819,10.162950020420354,,0.6056,0.5999,
39.38410000002384,18.024006610123724,30.639409979639382,19.019276721103267,10.169449592265636,,0.6059,0.5996,
39.38810000002384,18.055130098063678,30.641409962356221,18.990990819468855,10.175614663042495,,0.6062,0.5993,
39.392100000023845,18.084999006082022,30.639213480141510,18.961374028221812,10.182301976333665,,0.6065,0.5990,
39.39610000002384,18.114052511627776,30.632120316131697,18.930006514151103,10.190005510172560,,0.6067,0.5986,
39.4,18.142795900910947,30.619717566336732,18.896021829477998,10.198043113857853,,0.6070,0.5983,
39.404,18.172697407990853,30.601331046160269,18.857431057304595,10.204256365130723,,0.6072,0.5978,
39.408,18.204326634371693,30.578474287084916,18.814518922204869,10.208171707866432,,0.6075,0.5974,
39.412,18.237870211666745,30.553249061985664,18.766676727938702,10.210723433234982,,0.6079,0.5970,
39.416,18.272385368353383,30.526749640124837,18.711898211395162,10.212457916113991,,0.6083,0.5965,
39.42,18.306505346196225,30.500454364222215,18.651911319220762,10.213968592685099,,0.6087,0.5960,
39.424,18.341378196254851,30.474124791742536,18.589804140602176,10.216003895427608,,0.6091,0.5954,
39.428,18.381193841054426,30.443694786338995,18.524811478217558,10.219742214114309,,0.6096,0.5949,
39.432,18.429153201266374,30.405607836816394,18.454023689957285,10.226301167105365,,0.6101,0.5942,
39.436,18.484181750429450,30.361767826608407,18.377545076167266,10.236237792164843,,0.6106,0.5934,
39.44,18.545509558844621,30.316276684977279,18.298589471621746,10.248823278113314,,0.6111,0.5925,
39.444,18.614829495375602,30.272181071962763,18.220715097175312,10.262877211691460,,0.6117,0.5916,
39.448,18.691862928758994,30.232591588585809,18.144754415646389,10.279086319401202,,0.6122,0.5906,
39.452,18.775112389805674,30.199719741520237,18.068307020651822,10.298897469344755,,0.6128,0.5897,
39.456,18.864714829169884,30.174101352307058,17.990268296459131,10.321951994334336,,0.6135,0.5886,
39.46,18.960101263433462,30.155267394299525,17.913109781129052,10.346344291274178,,0.6141,0.5876,
39.464,19.058580075657190,30.141402363483657,17.839109595844238,10.370086379819693,,0.6148,0.5866,
39.468,19.155415761157293,30.130548704295915,17.768824560666527,10.392397916856019,,0.6155,0.5856,
39.472,19.244259991149658,30.122063850168448,17.703365272297141,10.414005782137128,,0.6161,0.5847,
39.476,19.321680306609061,30.115225934566769,17.642359516071743,10.434705693464725,,0.6167,0.5839,
39.48010000002384,19.387743129840807,30.109312817848860,17.584123779351732,10.452215383273753,,0.6172,0.5832,
39.484100000023844,19.442524191264162,30.104077992684271,17.529983816050343,10.464699531631997,,0.6177,0.5826,
39.48810000002384,19.487323557288349,30.098880557763394,17.483263608742689,10.472130903714781,,0.6181,0.5821,
39.49210000002384,19.521878656968767,30.092535421186028,17.446224507910596,10.475580665193098,,0.6185,0.5817,
39.496100000023844,19.544141115394954,30.083744350146091,17.418797327573120,10.477004138427223,,0.6187,0.5815,
39.50010000002384,19.556667782297666,30.072091514365592,17.398502068256164,10.477844987670837,,0.6188,0.5813,
39.50410000002384,19.563835989111244,30.058084502863448,17.381623450532505,10.478693064302439,,0.6189,0.5811,
39.508100000023845,19.568426193442143,30.042666735465872,17.365885663885983,10.480272067631754,,0.6190,0.5810,
39.51210000002384,19.572822415423651,30.027528814169116,17.351467977607925,10.481951030159983,,0.6190,0.5808,
39.51610000002384,19.579512526425454,30.014296206201337,17.339500152074098,10.483691184579847,,0.6191,0.5807,
39.52,19.588950115776541,30.002855472354998,17.330903642054160,10.486233428021302,,0.6191,0.5805,
39.524,19.598133670449890,29.992912328862733,17.325335635824565,10.487416391991868,,0.6191,0.5804,
39.528,19.605746757542668,29.983781869488315,17.320984061548685,10.487803248354149,,0.6192,0.5803,
39.532,19.613448605025482,29.972505619231182,17.316182550602718,10.492334404762030,,0.6191,0.5802,
39.536,19.622471026372736,29.957579690208547,17.310907021451982,10.502949481732283,,0.6191,0.5800,
39.54,19.632921063449714,29.940468090600849,17.304815685537974,10.518445670461521,,0.6190,0.5798,
39.544,19.644374460216458,29.920578839187669,17.296622027273774,10.538289818026165,,0.6189,0.5795,
39.548,19.656985411784145,29.894445857690567,17.285857412331659,10.563136667779631,,0.6187,0.5792,
39.552,19.671174114190542,29.859839433404137,17.273698261218122,10.592934126454328,,0.6185,0.5787,
39.556,19.688181113986587,29.813852653055445,17.261117620817934,10.627445076373341,,0.6182,0.5782,
39.56,19.709943217079307,29.753378653908189,17.246916196386856,10.667133723938010,,0.6179,0.5776,
39.564,19.735330732681870,29.681131624925193,17.230073329530555,10.711568772012050,,0.6175,0.5769,
39.568,19.763350617928744,29.601065631678324,17.209785935598440,10.761462389266605,,0.6171,0.5761,
39.572,19.795769733524189,29.513332680231603,17.185148336283344,10.818333863905858,,0.6167,0.5752,
39.576,19.832443038698763,29.418588294470396,17.156780038329323,10.880700380398366,,0.6162,0.5741,
39.58,19.873295605367701,29.315866064072008,17.124100052058985,10.947267930387952,,0.6157,0.5730,
39.584,19.920976760536909,29.203342248813097,17.086291312409244,11.019035225706752,,0.6152,0.5718,
39.588,19.976493762783939,29.085476369590896,17.046450078285435,11.095090978294742,,0.6147,0.5705,
39.592,20.036966092910863,28.969033131521620,17.007606428545561,11.171091303293441,,0.6143,0.5691,
